id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date
314653,0,51535087,,314655|314657|314658|314662|314664|314665|314666|314667,financial,2024-07-05T11:05:05.213Z,2024-06-24T00:00:00Z,2024-06-24T00:00:00Z,Regional Programme in Livestock and Pastoralism for Climate Change Adaptation in Eastern/Horn of Africa,earmarked,0.912,2024-06-27T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2024-11-25T12:36:27.513Z,1,incoming,shared,NDICI AFRICA/2023/452-867,,,,,,,2966,European Commission,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,45,2024,single,,,,,,,,,,26512,Agriculture,single,,,,71; 116; 206; 211; 212; 221; 233,"Ethiopia; Kenya; Somalia; South Sudan; Sudan; Tanzania, United Republic of; Uganda",shared; shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48,2024; 2025; 2026; 2027,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,Primary,Food and Agriculture Organization of the United Nations,Email,2024-07-05T00:00:00.000Z
314666,233,233,,,financial,2024-07-05T11:29:18.808Z,2024-06-24T00:00:00Z,2024-06-24T00:00:00Z,Regional Programme in Livestock and Pastoralism for Climate Change Adaptation in Eastern/Horn of Africa,earmarked,0.9142,2024-06-27T00:00:00Z,Parked,Multiyear,TRUE,213,EUR,Cash transfer programming (CTP),314653,commitment,2024-07-05T11:36:17.228Z,1,incoming,single,NDICI AFRICA/2023/452-867,,,,,,,2966,European Commission,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,45,2024,single,,,,,,,,,,26512,Agriculture,single,,,,71; 116; 206; 211; 212; 221; 233,"Ethiopia; Kenya; Somalia; South Sudan; Sudan; Tanzania, United Republic of; Uganda",shared; shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-07-05T00:00:00.000Z
314667,8558182,8558182,,,financial,2024-07-05T11:31:51.115Z,2024-06-24T00:00:00Z,2024-06-24T00:00:00Z,Regional Programme in Livestock and Pastoralism for Climate Change Adaptation in Eastern/Horn of Africa,earmarked,0.912,2024-06-27T00:00:00Z,Parked,Multiyear,TRUE,7805062,EUR,Traditional aid,314653,commitment,2024-07-05T11:32:55.286Z,1,incoming,single,NDICI AFRICA/2023/452-867,,,,,,,2966,European Commission,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,45,2024,single,,,,,,,,,,26512,Agriculture,single,,,,71; 116; 206; 211; 212; 221; 233,"Ethiopia; Kenya; Somalia; South Sudan; Sudan; Tanzania, United Republic of; Uganda",shared; shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-07-05T00:00:00.000Z
315256,129605,,,,financial,2024-07-12T12:52:05.207Z,2024-08-01T00:00:00Z,2024-08-01T00:00:00Z,Restoring Livelihoods And Revitalizing Rural Communities Affected By Mines And ERW,earmarked,,2024-07-10T00:00:00Z,Standard,,FALSE,,,Cash transfer programming (CTP),,commitment,2024-07-12T13:01:11.944Z,1,incoming,single,OSRO/UKR/033/WFP,,,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,45,2024,single,,,,,,,,,,6,Food Security,single,,,,234,Ukraine,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-07-10T00:00:00.000Z
315259,360768,,,,financial,2024-07-12T12:53:21.179Z,2024-08-01T00:00:00Z,2024-08-01T00:00:00Z,Restoring Livelihoods And Revitalizing Rural Communities Affected By Mines And ERW,earmarked,,2024-07-10T00:00:00Z,Standard,,FALSE,,,Traditional aid,,commitment,2024-07-12T13:00:47.454Z,1,incoming,single,OSRO/UKR/033/WFP,,,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,45,2024,single,,,,,,,,,,6,Food Security,single,,,,234,Ukraine,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-07-10T00:00:00.000Z
315814,3363519,,2024,,financial,2024-07-31T02:25:44.731Z,2024-07-23T00:00:00Z,2024-07-23T00:00:00Z,United Kingdom Contribution to South Sudan Humanitarian Fund (SSHF) 2027,softly earmarked,0.79,2024-07-24T00:00:00Z,Standard,,TRUE,2600000,GBP,Traditional aid,,commitment,2024-07-31T06:14:02.332Z,2,incoming,single,OCT/GBR/2027/77143/OCHA(CBPF-OCHA)/SSD/83822 301568-101,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,211,South Sudan,single,,,,7656,South Sudan Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,48,2027,single,,,,Primary,Office for the Coordination of Humanitarian Affairs,From OCT-CBPF,2024-07-31T00:00:00.000Z
322403,3995633,,2023,,financial,2024-09-27T09:28:03.248Z,2023-09-21T00:00:00Z,2023-09-21T00:00:00Z,"Education	Increase education access to primary schoolers and their welfare, especially for displaced children and their hosts in conflict-affected regions of Burkina Faso
---- USAID",earmarked,,2024-09-27T00:00:00Z,Standard,USAID,TRUE,,,Traditional aid,,paid,2024-09-27T09:28:03.248Z,1,incoming,single,72068523CA00002,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,3,Education,single,,,,36,Burkina Faso,single,,,,2849,Save the Children,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,Save the Children,Email,2024-09-27T00:00:00.000Z
323249,0,39600000,,323250|323251|323252|323253|323254|323255,financial,2024-10-02T14:39:47.936Z,2024-07-26T00:00:00Z,2024-07-26T00:00:00Z,Climate Resilient Agri-Food Systems Transformation Program (CRAFT),earmarked,,2024-10-02T00:00:00Z,Parked,Multiyear,TRUE,,,Traditional aid,,commitment,2024-11-08T11:57:55.204Z,1,incoming,shared,UTF/SSD/044/SSD,211,South Sudan,single,,,,1920,"Republic of South Sudan, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,26512,Agriculture,single,,,,211,South Sudan,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48; 49; 50,2024; 2025; 2026; 2027; 2028; 2029,shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL,Primary,Food and Agriculture Organization of the United Nations,Email,2024-10-02T00:00:00.000Z
323253,8442655,,,,financial,2024-10-02T14:45:41.669Z,2024-07-26T00:00:00Z,2024-07-26T00:00:00Z,Climate Resilient Agri-Food Systems Transformation Program (CRAFT),earmarked,,2024-10-02T00:00:00Z,Standard,Multiyear,TRUE,,,Traditional aid,323249,commitment,2024-11-08T11:57:30.242Z,1,incoming,single,UTF/SSD/044/SSD,211,South Sudan,single,,,,1920,"Republic of South Sudan, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,26512,Agriculture,single,,,,211,South Sudan,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-10-02T00:00:00.000Z
324733,0,4250369,2024,324734|324737|324738|324744,financial,2024-10-17T02:25:46.590Z,2024-10-01T00:00:00Z,2024-10-01T00:00:00Z,Anticipatory Action Roadmap for improved preparedness for humanitarian Action,unearmarked,0.894,2024-10-16T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2024-12-17T09:13:35.498Z,1,incoming,shared,S07-321.50/Reg/IGAD-ICPAC/vhuH,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,,,,,,,14444,IGAD Climate Prediction and Applications Centre,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,45; 46; 47; 48,2024; 2025; 2026; 2027,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,Primary,"Germany, Government of",From EDRIS,2024-10-16T00:00:00.000Z
324738,1006625,,2027,,financial,2024-12-14T02:30:33.833Z,2024-12-03T00:00:00Z,2024-12-03T00:00:00Z,Anticipatory Action Roadmap for improved preparedness for humanitarian Action,unearmarked,0.894,2024-10-16T00:00:00Z,Standard,Multiyear,TRUE,899923,EUR,Traditional aid,324733,commitment,2024-12-16T15:07:37.894Z,2,incoming,single,S07-321.50/Reg/IGAD-ICPAC/vhuH,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,26481,Other,single,,,,,,,,,,14444,IGAD Climate Prediction and Applications Centre,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,48,2027,single,,,,Primary,"Germany, Government of",From EDRIS,2024-12-13T00:00:00.000Z
326420,140596,,2023,,financial,2024-11-01T08:48:01.044Z,2025-03-13T00:00:00Z,2023-03-30T00:00:00Z,Promoting income-generating activities for vulnerable women migrants,earmarked,1.353,2023-08-11T00:00:00Z,Standard,,TRUE,190226,EUR,Traditional aid,,paid,2025-03-13T06:37:52.898Z,1,incoming,single,P006406,40,Canada,single,,,,2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,2,Early Recovery,single,,,,96,Haiti,single,,,,2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,International Organization for Migration,Email,2023-08-11T00:00:00.000Z
326456,9950055,,2023,,financial,2024-11-01T15:29:38.798Z,2023-07-05T00:00:00Z,2023-07-05T00:00:00Z,Multi-Sector	BRCiS III- The project aims to enhance the resilience of targeted communities by supporting vulnerable rural communities to cope with shocks and stresses.,earmarked,0.785,2023-11-23T00:00:00Z,Standard,Multiyear,TRUE,7810793,GBP,Traditional aid,294671,commitment,2024-11-01T15:29:38.798Z,1,incoming,shared,300978-405,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,44,2023,single,,,,,,,,,,,,,,,,206,Somalia,single,,,,2178,Norwegian Refugee Council,single,NGOs,International NGOs,International Actors,45; 46; 44; 47; 48,2024; 2025; 2023; 2026; 2027,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,"United Kingdom, Government of",Email,2023-11-23T00:00:00.000Z
326575,0,3723404,,326580|326576|326579|326578,financial,2024-11-05T13:12:44.120Z,2024-11-05T00:00:00Z,,Strengthening Animal Health Systems in Southeast Asia and the Pacific for a Healthy and Resilient Region,earmarked,1.504,2024-11-05T00:00:00Z,Parked,Multiyear|DFAT,TRUE,0,AUD,Traditional aid,,commitment,2025-01-09T14:50:50.616Z,1,incoming,shared,OSRO/RAS/412/AUL,14,Australia,single,,,,4391,"Australia, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,26512,Agriculture,single,,,,104; 222; 176; 38; 243; 122; 153; 74; 34; 223; 135; 201,Indonesia; Thailand; Philippines; Cambodia; Viet Nam; Lao People's Democratic Republic; Myanmar; Fiji; Brunei Darussalam; Timor-Leste; Malaysia; Singapore,shared; shared; shared; shared; shared; shared; shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48,2024; 2025; 2026; 2027,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,Primary,Food and Agriculture Organization of the United Nations,Email,2024-11-05T00:00:00.000Z
326580,1137541,1137541,,,financial,2024-11-05T13:21:44.551Z,2024-11-05T00:00:00Z,,Strengthening Animal Health Systems in Southeast Asia and the Pacific for a Healthy and Resilient Region,earmarked,1.504,2024-11-05T00:00:00Z,Parked,Multiyear|DFAT,TRUE,1710862,AUD,Traditional aid,326575,commitment,2024-11-11T09:55:00.658Z,1,incoming,single,OSRO/RAS/412/AUL,14,Australia,single,,,,4391,"Australia, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,26512,Agriculture,single,,,,104; 222; 176; 38; 243; 122; 153; 74; 34; 223; 135; 201,Indonesia; Thailand; Philippines; Cambodia; Viet Nam; Lao People's Democratic Republic; Myanmar; Fiji; Brunei Darussalam; Timor-Leste; Malaysia; Singapore,shared; shared; shared; shared; shared; shared; shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-11-05T00:00:00.000Z
327084,0,3325943,,327090|327085|327086|327091|327088|327089,financial,2024-11-13T11:08:43.893Z,2024-11-13T00:00:00Z,2024-10-04T00:00:00Z,DURABILITE DU SYSTEME ALIMENTAIRE DANS LA REGION DE TAHOUA,earmarked,0.902,2024-11-13T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2025-03-09T09:48:44.794Z,1,incoming,shared,OSRO/NER/087/ITA,110,Italy,single,,,,3774,"Italy, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,26512,Agriculture,single,,,,162,Niger,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,46; 47; 48,2025; 2026; 2027,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,NULL; NULL; NULL,Primary,Food and Agriculture Organization of the United Nations,Email,2024-11-13T00:00:00.000Z
327090,77000,77000,,,financial,2024-11-13T11:14:07.051Z,2024-11-13T00:00:00Z,2024-10-04T00:00:00Z,DURABILITE DU SYSTEME ALIMENTAIRE DANS LA REGION DE TAHOUA,earmarked,0.902,2024-11-13T00:00:00Z,Parked,Multiyear,TRUE,69454,EUR,Cash transfer programming (CTP),327084,commitment,2024-11-13T11:14:07.051Z,1,incoming,single,OSRO/NER/087/ITA,110,Italy,single,,,,3774,"Italy, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,26512,Agriculture,single,,,,162,Niger,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-11-13T00:00:00.000Z
327091,923000,923000,,,financial,2024-11-13T11:15:09.897Z,2024-11-13T00:00:00Z,2024-10-04T00:00:00Z,DURABILITE DU SYSTEME ALIMENTAIRE DANS LA REGION DE TAHOUA,earmarked,0.902,2024-11-13T00:00:00Z,Parked,Multiyear,TRUE,832546,EUR,Traditional aid,327084,commitment,2024-11-13T11:15:09.897Z,1,incoming,single,OSRO/NER/087/ITA,110,Italy,single,,,,3774,"Italy, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,26512,Agriculture,single,,,,162,Niger,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-11-13T00:00:00.000Z
328096,0,7511,2023,328264|328265|328266|328267|328268,financial,2024-12-18T02:30:45.302Z,2023-06-12T00:00:00Z,2023-06-12T00:00:00Z,"Support systems strengthening and human capacity development for improved coordination, design and delivery of effective emergency preparedness and response in the English-speaking Caribbean.",softly earmarked,0.932,2024-11-19T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2024-12-19T18:39:44.993Z,2,incoming,shared,ECHO/-AM/BUD/2023/91025,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,251,Global,single,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,44; 45; 46; 47; 48,2023; 2024; 2025; 2026; 2027,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2024-12-17T00:00:00.000Z
328101,0,,2023,,financial,2024-12-18T02:30:44.644Z,2023-06-12T00:00:00Z,2023-06-12T00:00:00Z,"Support systems strengthening and human capacity development for improved coordination, design and delivery of effective emergency preparedness and response in the English-speaking Caribbean.",,0.927,2024-11-19T00:00:00Z,Standard,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2025-03-07T13:08:01.037Z,2,incoming,shared,ECHO/-AM/BUD/2023/91025,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,26481,Other,single,,,,251,Global,single,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,44; 45; 46; 47; 48,2023; 2024; 2025; 2026; 2027,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2024-12-17T00:00:00.000Z
328268,1252,,2024,,financial,2024-11-20T12:39:16.769Z,2023-06-12T00:00:00Z,2023-06-12T00:00:00Z,"Support systems strengthening and human capacity development for improved coordination, design and delivery of effective emergency preparedness and response in the English-speaking Caribbean.",softly earmarked,0.932,2024-11-19T00:00:00Z,Standard,Multiyear,TRUE,1167,EUR,Traditional aid,328096,commitment,2024-11-20T12:39:16.769Z,1,incoming,single,ECHO/-AM/BUD/2023/91025,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,26480,Coordination and support services,single,,,,251,Global,single,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2024-11-19T00:00:00.000Z
